Temps[s] ; Tension Generateur[V] ; Courant[A] 
124.14659023284912 ; 0.0626 ; 0.0 
124.64723014831543 ; 0.0626 ; 0.0 
125.14787125587463 ; 0.0626 ; 0.0 
125.64850640296936 ; 0.0626 ; 0.0 
126.149169921875 ; 0.0626 ; 0.0 
126.64980864524841 ; 0.0626 ; 0.0 
127.15034580230713 ; 0.0626 ; 0.0 
127.65090441703796 ; 0.0635 ; 0.0 
128.1515498161316 ; 0.0626 ; 0.0 
128.65219926834106 ; 0.0626 ; 0.0 
129.15283918380737 ; 0.0635 ; 0.0 
129.65350198745728 ; 0.0626 ; 0.0 
130.154048204422 ; 0.0626 ; 0.0 
130.65471816062927 ; 0.0635 ; 0.0 
131.15528273582458 ; 0.0626 ; 0.0 
131.65593481063843 ; 0.0626 ; 0.0 
132.15648126602173 ; 0.0626 ; 0.0 
132.65710306167603 ; 0.0635 ; 0.0 
133.15776133537292 ; 0.0626 ; 0.0 
